51364510683,cfa,125,111
51364543888,dfa,60,119
51364544505,fdc,177,254
51364571039,cbd,200,70
51364579743,fgf,217,295
51364580264,dfa,184,96
51364591709,bed,147,125
51364597968,ddd,251,324
51364602109,dae,72,26
51364624188,fcc,28,79
51364628712,eag,254,95
51364629720,dfa,113,111
51364630468,fag,94,198
51364634634,gac,76,105
51364641169,cfc,105,18
51364643077,bea,167,88
51364647393,gfb,96,211
51364664336,gdb,120,292
51364676829,daa,162,397
51364679580,ade,100,114
51364706021,dfe,82,236
51364715331,adg,266,21
51364740867,fdg,165,259
51364750367,edf,116,141
51364773872,cec,122,20
51364798470,aec,107,132
51364805655,gfg,252,154
51364806540,eaa,220,184
51364832336,gac,127,120
51364843080,gba,59,289
51364843703,cab,159,136
51364844165,dbg,83,238
51364852032,ada,189,38
51364869633,egf,127,77
51364885120,ebb,149,80
51364890770,gag,198,161
51364894885,ccg,39,73
51364905905,bae,179,116
51364906593,ddf,238,162
51364916920,cba,117,221
51364918984,ccc,8,181
51364920353,dbf,180,56
51364947492,ffb,139,129
51364954440,gcc,140,50
51364973242,bce,161,71
51364976429,eab,266,62
51365022848,fba,179,36
51365025435,bdg,183,47
51365037087,gab,228,166
51365041855,aeb,195,74
51365043206,cgc,83,143
51365062229,fca,112,119
51365102773,ffd,145,228
51365104021,cff,71,246
51365142896,fcd,91,155
51365143998,fff,145,126
51365181516,dee,171,142
51365202550,fff,278,134
51365203052,bde,224,167
51365209424,cfd,109,45
51365231939,dec,26,101
51365235510,dfc,88,357
51365247082,ccd,226,62
51365261598,fbe,200,289
51365283226,dad,286,146
51365339231,edb,161,196
51365353024,fbd,220,73
51365356819,aba,294,108
51365371487,bdf,145,209
51365388749,dfc,103,417
51365393341,acf,258,123
51365415535,abg,66,296
51365424668,gcd,72,408
51365429346,eda,165,61
51365446555,cgf,239,58
51365458745,fgc,4,48
51365464051,cee,159,201
51365475523,gdc,25,95
51365485701,aed,74,219
51365500717,fdf,42,149
51365513003,faa,4,186
51365602126,gaa,43,142
51365611114,aee,120,105
51365614504,ced,142,138
51365637574,fde,272,133
51365666858,abe,130,63
51365677460,afg,197,127
51365690060,cad,8,291
51365701013,ecc,278,92
51365705729,ffc,242,64
51365706213,eae,182,27
51365718392,bdb,83,186
51365724275,beg,121,18
51365724727,gge,195,124
51365756343,cba,229,249
51365767711,faf,181,56
51365773193,caf,276,376
51365773365,bcg,212,67
51365775115,eec,159,69
51365775808,geb,145,196
51365805075,cff,155,282
51365820545,feb,237,46
51365855465,eca,193,68
51365901759,gee,145,109
51365904718,ebb,208,84
51365909124,gbf,30,186
51365909148,abb,288,69
51365914820,ecf,15,12
51365948613,gda,211,189
51365950086,eag,223,110
51365975457,eab,23,49
51366012990,efe,174,151
51366024117,ecf,151,13
51366029828,cgb,51,48
51366030348,deb,89,101
51366043840,gee,106,95
51366052260,beg,220,17
51366058733,dcb,121,125
51366072023,eac,226,5
51366080557,ggg,62,17
51366081135,cfc,1,18
51366089464,gbg,236,5
51366093012,gfa,189,222
51366098827,baa,274,46
51366117283,bfc,284,7
51366156943,eaf,261,176
51366174033,fdf,144,119
51366183789,fbc,55,5
51366230154,cec,137,17
51366251216,fgb,255,267
51366266315,abe,224,68
51366277864,bfd,193,278
51366283154,cdb,282,58
51366290809,egb,288,106
51366292305,cbg,89,291
51366297838,dcd,156,235
51366302142,dcf,262,270
51366315075,age,246,53
51366334014,cfe,70,267
51366353379,agc,286,17
51366356777,gfc,129,597
51366363362,ceb,9,9
51366370258,dag,264,273
51366373106,gfe,216,92
51366399012,fac,75,11
51366404594,ebe,86,156
51366419286,gbg,51,5
51366425405,ddf,276,155
51366468006,dab,111,5
51366478425,bcc,264,49
51366511817,aac,83,138
51366523630,gfb,193,192
51366535159,ecg,15,72
51366560571,bab,254,141
51366566018,gga,136,26
51366569662,agf,142,360
51366575238,fbg,263,496
51366577953,fad,43,125
51366581190,eed,95,44
51366585649,bbd,238,92
51366586015,cec,149,13
51366596970,bbb,189,21
51366615628,ddg,136,5
51366619733,dfe,283,250
51366632138,bba,90,36
51366632493,eff,136,346
51366654589,gaf,201,134
51366665981,dea,203,112
51366672106,ced,196,125
51366673152,abc,97,28
51366673320,gda,101,211
51366674515,fga,169,120
51366679513,bbf,8,117
51366705053,dge,160,246
51366727185,cda,125,199
51366730170,cbe,109,147
51366736471,fcf,39,160
51366768225,ace,294,5
51366787757,gae,197,24
51366799731,fae,34,222
51366813093,dce,202,273
51366813265,bag,14,6
51366829216,bee,82,398
51366847394,egd,201,216
51366850428,abb,240,76
51366875549,bbe,219,58
51366903455,cef,265,171
51366919191,dbc,164,153
51366943932,cac,208,270
51366989060,aag,274,452
51366991546,gbf,243,163
51366992206,dbf,243,49
51366998881,afa,256,124
51367011691,aeg,43,31
51367014232,gca,160,150
51367051597,adg,202,17
51367081214,cbd,293,72
51367082195,aag,188,488
51367100381,dge,185,290
51367105166,fga,245,136
51367105857,ebf,47,258
51367128023,fgf,233,315
51367134813,add,237,350
51367145114,ebd,169,131
51367145330,eed,34,49
51367154897,ggd,205,18
51367192423,acb,151,148
51367200676,ega,139,224
51367212288,dge,63,237
51367239021,agd,128,35
51367272470,cgg,172,26
51367281514,fcf,136,190
51367284703,eba,139,122
51367287063,ffb,19,121
51367303152,caa,3,35
51367315097,def,61,181
51367320467,ffb,290,130
51367324602,ead,226,10
51367336053,caa,11,37
51367350442,bgg,27,38
51367358525,ggf,90,63
51367366664,ebe,194,185
51367382019,fca,170,105
51367383697,bda,225,9
51367436958,gdd,65,485
51367464707,gea,298,291
51367493494,ddc,42,140
51367503487,aed,206,232
51367504679,dda,277,115
51367520161,ecc,193,80
51367527881,ead,29,8
51367547264,efb,157,212
51367549661,aca,265,184
51367558489,ded,43,46
51367571967,fgg,161,156
51367583651,ege,109,51
51367588789,ece,31,94
51367592359,efg,19,22
51367598069,acd,9,46
51367606527,gfg,204,152
51367613730,cdg,236,150
51367626754,egf,41,89
51367628603,dfd,221,140
51367642550,acf,245,135
51367645342,egc,65,5
51367654191,ecg,68,76
51367672828,agg,118,206
51367687282,acg,223,324
51367719488,daf,158,146
51367726575,gdg,279,111
51367730199,aff,59,144
51367750350,bad,1,153
51367768658,dac,16,145
51367777259,bda,201,10
51367779727,bgd,242,157
51367781856,bgb,169,38
51367795669,bcg,197,56
51367797488,dcd,194,192
51367798040,bfg,115,87
51367828192,dba,299,585
51367828885,abb,50,63
51367868163,bfe,12,97
51367872918,edf,162,145
51367878482,fgc,250,41
51367889619,dbe,214,30
51367915902,ggf,274,74
51367916764,dde,7,114
51367937158,edc,232,224
51367960695,gge,218,117
51367975658,cfd,54,49
51367977243,cfb,142,13
51367978867,gcg,285,301
51367982203,aaa,110,114
51367985001,dfg,5,320
51368011385,fff,178,109
51368021916,eef,281,85
51368026197,fbf,104,98
51368026878,afe,173,305
51368032949,fce,185,142
51368037568,aeb,218,74
51368044865,ffa,7,56
51368056519,acf,125,135
51368105887,dae,279,30
51368107495,efb,219,216
51368111051,ada,147,42
51368139032,efc,228,432
51368148941,ecf,60,13
51368212888,eca,263,63
51368218421,abd,227,78
51368232795,dcg,170,99
51368264326,bee,34,445
51368271639,bef,276,115
51368300179,eaa,238,200
51368360731,ccb,115,100
51368384823,fdf,268,115
51368398502,faf,165,53
51368414467,gfd,289,56
51368420682,geg,28,137
51368466655,dfb,221,173
51368468758,eea,124,48
51368487575,ecb,23,25
51368516486,egb,174,107
51368522952,ggf,248,62
51368536470,dbd,296,10
51368538718,bgb,8,43
51368555752,cbb,260,158
51368570344,fge,102,17
51368581186,dec,251,97
51368591664,dfb,142,162
51368610545,dfg,91,361
51368613939,bff,153,5
51368614122,bfd,243,303
51368636460,ddb,99,98
51368642762,efg,242,20
51368652662,cca,3,162
51368654357,cfd,10,48
51368655775,bge,25,119
51368655841,gad,181,72
51368661553,aba,190,118
51368671852,bec,261,220
51368678144,ege,61,43
51368698764,ceg,35,81
51368712112,dcb,85,126
51368713242,adb,81,107
51368714580,edb,100,186
51368714623,cea,222,16
51368753621,fec,139,264
51368753658,fee,297,39
51368824549,ecg,11,69
51368843094,cbc,286,5
51368851081,gag,40,185
51368867710,egg,240,217
51368881799,cbf,81,67
51368886590,bga,67,25
51368919225,gcb,262,77
51368932083,dea,105,104
51368955935,aaf,53,239
51368975619,bbd,184,95
51368983596,ffb,48,150
51368988270,fbb,253,166
51369014100,fbf,45,94
51369018920,bgc,19,47
51369028168,egd,166,222
51369065219,fgf,142,267
51369068418,fab,166,114
51369095074,cce,146,233
51369097622,cge,122,194
51369105639,bac,211,33
51369111468,dgb,94,116
51369154549,afe,156,283
51369184916,caa,138,34
51369194710,gbd,154,270
51369215512,bae,171,103
51369251235,gcb,181,65
51369261340,bgf,77,145
51369289379,bdf,82,204
51369297878,feg,101,241
51369318987,aae,182,95
51369327641,fdd,205,266
51369361202,bcf,17,65
51369400214,dge,34,241
51369434009,fda,229,124
51369443332,bca,286,33
51369470053,baf,188,179
51369482085,cad,40,247
51369485206,acf,288,143
51369487639,ebc,296,189
51369506034,efa,37,12
51369520727,cag,57,36
51369529073,aef,207,32
51369530797,fec,139,240
51369548980,cbe,252,141
51369564027,fac,270,9
51369586413,dag,48,297
51369606951,fba,145,32
51369611941,gff,100,100
51369616229,ccf,50,80
51369616347,ebc,201,198
51369624289,dbg,67,202
51369639862,fcb,72,77
51369668420,bag,32,7
51369676532,cdf,232,193
51369680344,bcg,103,64
51369720808,dgd,100,144
51369753763,gad,171,59
51369780452,dca,121,7
51369785816,dgg,20,158
51369803037,bcc,145,48
51369808077,efd,119,128
51369814573,agf,135,309
51369824117,egc,220,5
51369825272,dgc,254,322
51369827579,bde,254,175
51369845955,bdd,56,5
51369853736,gec,249,99
51369879827,bfa,23,105
51369890177,ebg,124,5
51369908600,bgb,47,41
51370071418,afg,84,118
51370082005,cgd,132,63
51370089621,faa,234,193
51370098814,fgd,84,154
51370099326,fcc,297,64
51370101743,gbb,291,148
51370114854,gef,202,22
51370134078,ecd,137,113
51370146404,gfd,221,61
51370172727,afa,10,131
51370172995,dfd,110,145
51370178321,cea,219,19
51370181219,bgc,118,42
51370181494,eeb,87,10
51370193073,eeg,212,9
51370201409,adg,15,19
51370207363,fef,39,283
51370229251,ddg,124,5
51370259841,fge,178,16
51370271959,gfg,10,133
51370274738,eeb,61,10
51370307592,dbf,172,40
51370320650,ffg,183,72
51370333438,beb,234,247
51370351995,aef,249,36
51370377103,afd,42,23
51370381648,adb,139,125
51370386811,gde,238,75
51370410611,bef,298,124
51370412063,bce,170,65
51370422017,bbg,224,170
51370441129,dac,126,158
51370444273,efg,99,17
51370446195,aea,91,220
51370446725,egb,256,92
51370492337,gdf,97,16
51370497128,ebd,86,144
51370502521,gbf,108,136
51370508675,abf,225,5
51370521185,dce,86,259
51370529327,bfd,118,318
51370542889,gcg,195,313
51370552679,age,68,57
51370584767,ffe,51,5
51370589440,ega,273,201
51370595092,cee,71,184
51370598006,cae,136,405
51370603217,agb,123,41
51370638013,fdb,31,319
51370659531,daf,4,147
51370665612,dcc,169,93
51370674767,cdd,127,93
51370689904,dbd,237,8
51370701053,cdc,117,14
51370718339,dbd,127,7
51370724740,bcd,127,140
51370728680,gfe,168,92
51370794802,ddd,193,265
51370795262,dec,233,90
51370822857,acc,276,45
51370824689,dcc,130,103
51370828785,dfe,101,267
51370835694,ggg,96,18
51370841051,aaf,220,270
51370843551,bea,195,79
51370855005,gcg,276,366
51370867902,agd,297,41
51370868011,acb,161,158
51370947137,bgg,170,32
51370961385,abc,13,25
51371034812,fef,55,316
51371037500,bac,3,29
51371057620,aag,43,390
51371079119,acf,190,114
51371086115,fgb,100,256
51371100827,bfa,169,123
51371127260,cfg,50,279
51371160276,acg,1,346
51371162825,bac,23,24
51371176105,cfa,159,95
51371195343,bbc,199,185
51371217433,ecb,125,22
51371217980,aec,133,149
51371237542,dbf,271,38
51371272593,fdc,55,203
51371288779,dfa,243,101
51371304827,ged,280,164
51371309894,ced,146,125
51371321077,bdc,115,115
51371323819,bae,254,118
51371341339,eac,148,5
51371350680,edb,78,197
51371372115,ebe,134,164
51371392035,ccg,233,80
51371396962,fbd,111,62
51371403963,ddb,155,93
51371413488,ebb,286,68
51371430424,bab,96,166
51371449294,gfd,233,72
51371455578,aef,172,34
51371492890,dff,91,163
51371496779,cbd,87,80
51371499849,ade,34,92
51371526341,fea,299,13
51371530737,egg,155,256
51371531458,gad,266,62
51371546980,gaa,163,129
51371552345,aad,222,93
51371584481,ada,287,40
51371597361,cba,8,231
51371597557,cdb,137,66
51371647124,dfd,56,172
51371664786,afg,58,133
51371689672,bec,226,180
51371721570,ded,73,47
51371740104,deb,210,81
51371740547,bfb,113,261
51371765192,ccc,271,168
51371767332,dga,241,255
51371776270,edg,256,67
51371815058,gbb,218,174
51371844324,afc,175,135
51371852979,cdf,158,221
51371868336,bbd,232,94
51371873520,eee,260,181
51371893453,dgf,160,114
51371904297,bfg,277,79
51371905202,ead,31,7
51371919787,dgc,177,383
51371925330,bfd,149,346
51371932202,ddb,118,94
51371934786,bcb,185,229
51371935760,ebf,29,278
51371964107,gfc,283,710
51371977657,fbe,124,265
51371982467,faa,74,229
51371996177,cgg,265,23
51372001662,def,119,152
51372015994,aga,235,158
51372022870,gba,207,254
51372027482,ede,296,89
51372029137,eed,202,50
51372033917,bab,210,156
51372044747,bfa,248,102
51372058009,dea,121,108
51372114434,ecc,92,78
51372120463,fbe,8,302
51372127960,bbd,134,84
51372129727,cde,104,71
51372129913,adc,112,107
51372169489,edd,174,320
51372200537,abb,81,56
51372209287,abg,135,307
51372209720,aab,69,121
51372216063,baa,201,52
51372218936,efd,208,139
51372222447,gde,89,66
51372225826,gcf,255,101
51372241479,dbb,188,85
51372249721,ege,19,46
51372272891,eec,142,72
51372276381,gce,282,86
51372295617,gbd,19,313
51372298374,cgc,295,132
51372304900,bbc,156,166
51372316945,aff,217,125
51372324512,dcf,115,270
51372347288,fcf,275,199
51372359817,adc,112,119
51372382904,gbe,135,121
51372395615,dgf,200,110
51372414677,afb,272,166
51372465534,fgg,278,168
51372477821,fdf,40,123
51372495237,cbe,112,162
51372505360,ggc,80,153
51372578402,cff,10,270
51372587595,gbf,5,159
51372593556,eag,21,111
51372606202,dfc,185,404
51372614373,bdb,42,199
51372621271,deg,235,122
51372644694,eab,96,39
51372645944,bdc,73,98
51372649618,cac,125,253
51372651261,eef,270,86
51372661615,gab,160,136
51372672171,def,263,176
51372685147,beg,124,18
51372694628,edd,5,332
51372700086,bcf,299,68
51372711241,adf,23,125
51372740742,fbc,268,5
51372747892,agd,210,38
51372747940,cgb,15,50
51372750516,fag,20,188
51372760426,bea,205,74
51372768311,ddg,247,5
51372776957,fcg,299,81
51372777910,gdg,278,103
51372786393,fad,73,141
51372797032,dbc,82,133
51372799132,gda,16,217
51372811172,fed,92,91
51372840851,ffe,108,5
51372855433,gfb,162,218
51372856995,gba,73,276
51372912123,fcd,32,133
51372912349,ebc,4,176
51372930010,gda,225,251
51372932967,bba,288,42
51372977105,efe,293,128
51372990259,cgc,207,118
51372998587,cac,150,275
51373002107,dab,134,5
51373007074,deb,234,69
51373013634,cga,36,160
51373024784,bae,124,108
51373031000,gdf,16,14
51373055644,gcd,69,444
51373061963,ccf,15,86
51373062474,gee,35,111
51373063673,add,14,398
51373067371,agc,171,14
51373074953,fcc,204,68
51373090536,bed,170,116
51373099831,egb,277,86
51373121418,gdd,295,567
51373163320,ege,289,46
51373172978,eae,219,26
51373192654,gbc,128,392
51373193867,bgd,281,178
51373209851,acg,278,328
51373211557,fdd,293,218
51373295783,egf,198,80
51373298956,aad,206,77
51373322947,afe,225,280
51373324819,ffc,280,61
51373332479,dbe,126,33
51373348599,cec,83,11
51373360593,cef,28,157
51373366877,cfg,147,237
51373447123,aca,148,215
51373476809,ecf,224,14
51373527422,cbe,187,173
51373536494,dfb,166,155
51373548373,daa,28,412
51373562815,ccc,139,157
51373563648,fba,26,35
51373567041,dgd,76,148
51373572818,gdc,191,79
51373598399,cbc,277,5
51373643486,dee,119,163
51373647642,bfc,40,8
51373651605,caa,101,35
51373690148,eaa,200,170
51373718314,cbg,239,314
51373747862,gac,177,112
51373753219,afb,137,146
51373765707,bgd,112,165
51373787663,edc,134,197
51373797363,adc,59,101
51373814781,dfg,110,429
51373842578,gdb,255,271
51373876235,bbd,28,86
51373880071,dac,8,148
51373910333,fgb,251,227
51373918124,ggb,135,6
51373929588,ffd,122,234
51373979994,eda,141,67
51373983926,dea,70,118
51374003237,fga,167,150
51374005552,fae,146,215
51374006936,ecg,40,75
51374010115,gfg,282,114
51374021195,bef,149,131
51374030894,faf,271,50
51374056532,cde,191,65
51374057790,fgc,167,38
51374058452,ddd,233,230
51374093267,bdd,77,5
51374098279,gee,280,112
51374122459,aaa,32,108
51374148725,bdg,133,46
51374166253,cea,48,22
51374178639,ege,108,38
51374182542,dcg,287,99
51374189526,cfc,244,20
51374191345,eaf,267,168
51374194404,ecf,210,14
51374260120,ceb,205,8
51374281730,efg,238,14
51374281911,cee,266,218
51374308043,aeg,181,32
51374311165,dba,228,544
51374338209,cdd,7,110
51374356950,cdg,123,156
51374375288,cab,100,150
51374389536,cff,157,234
51374403198,beg,192,17
51374405362,fdg,113,217
51374419332,cdf,78,198
51374454468,edg,51,71
51374473719,gcc,1,53
51374489330,fge,172,14
51374492035,fac,75,9
51374501019,dac,259,131
51374531080,daa,160,383
51374535144,bbf,251,131
51374542615,cfb,125,12
51374547881,dbc,276,156
51374556423,ggg,37,15
51374560967,def,265,176
51374583761,gcg,120,358
51374591606,dag,148,323
51374600121,bed,23,138
51374606217,dce,233,277
51374622650,gfg,42,106
51374628593,fde,112,135
51374636989,aee,183,101
51374639144,ege,186,36
51374654738,ddc,138,130
51374681599,cbc,121,5
51374709172,fcb,163,63
51374723879,ddd,197,188
51374753501,geb,20,162
51374765836,gga,297,29
51374780021,fgf,50,317
51374800860,ebf,88,305
51374802439,bfe,98,105
51374820776,dgb,18,105
51374889284,fbg,77,416
51374930466,fca,293,119
51374934173,bgf,254,147
51374938198,abc,4,26
51374944371,gbg,284,5
51374965720,dad,106,128
51374971526,aag,219,366
51374994980,bee,164,431
51375037177,cae,135,469
51375044502,feb,243,39
51375054318,aba,275,127
51375062000,abe,264,58
51375074420,ccb,183,105
51375075359,ffc,282,68
51375097744,bgf,26,157
51375105092,gef,94,20
51375111981,dbd,113,7
51375138274,ebc,195,142
51375152134,bbb,62,24
51375158920,bcg,223,70
51375169777,cfa,291,76
51375176880,caf,276,436
51375178792,abg,178,340
51375183094,afd,6,22
51375217290,ccd,23,55
51375234291,ffb,31,132
51375260467,edf,288,149
51375285776,geg,16,157
51375289363,cgf,172,46
51375289406,fbd,286,61
51375296419,ffc,40,58
51375324743,efb,222,196
51375364493,adb,220,106
51375365247,aae,195,105
51375367870,aac,212,126
51375423542,bde,265,194
51375423553,dda,54,100
51375490062,fgd,84,177
51375508089,fad,228,128
51375521575,aaf,183,270
51375546413,ffg,229,68
51375549440,cfe,144,240
51375582939,ded,191,45
51375589725,aea,259,242
51375596429,eff,18,325
51375618551,baf,141,173
51375638202,def,67,191
51375677408,feg,259,243
51375714717,fdd,55,209
51375717216,ceg,279,78
51375733927,bec,192,189
51375766787,ace,144,5
51375766867,bfa,204,104
51375774518,gcd,278,417
51375780659,eef,255,99
51375787884,eed,218,45
51375805470,dae,70,35
51375816718,aed,14,255
51375857474,ggd,14,20
51375870359,fff,151,101
51375873269,cde,41,70
51375881085,cbf,48,75
51375884725,gfa,267,206
51375919656,cda,127,234
51375926008,ddf,266,178
51375934316,ecc,199,77
51375963485,bdc,7,103
51375999932,gca,121,127
51376027247,age,25,67
51376039363,ebd,240,122
51376048745,dbd,115,5
51376065725,gae,242,21
51376076969,bga,212,22
51376077726,bad,298,140
51376094872,egf,38,73
51376121664,bbe,110,68
51376127021,fbg,183,366
51376139916,abf,136,5
51376144495,bda,158,11
51376174556,cgf,2,42
51376179017,fef,19,328
51376193830,dbc,263,129
51376212576,bcb,171,240
51376214798,gea,160,273
51376243337,aae,129,113
51376261002,bce,188,74
51376266971,fce,17,150
51376278113,cff,186,205
51376288385,acd,68,48
51376304096,eff,259,364
51376323876,cdb,7,69
51376333485,dcb,227,113
51376347321,agf,167,309
51376349387,gcb,67,75
51376366325,daf,145,158
51376366537,cag,254,39
51376368114,gge,131,107
51376371954,gfe,267,85
51376394553,feg,65,264
51376401178,gfb,197,207
51376405620,cge,33,219
51376407397,fcg,4,93
51376431502,egd,207,213
51376496943,dgb,258,88
51376498982,gag,104,188
51376501995,ced,166,127
51376529512,ebg,242,5
51376556233,bge,149,120
51376558213,cga,146,156
51376565209,dfa,2,98
51376574373,eag,190,114
51376577870,dgg,226,156
51376582831,dgb,212,77
51376599569,gaf,214,113
51376604621,eba,2,108
51376631875,dfd,95,158
51376640268,fab,10,110
51376703367,ecb,265,25
51376729677,bdf,14,212
51376740978,edf,150,153
51376773985,aff,153,147
51376774064,acb,110,142
51376794891,bae,291,86
51376798530,cba,105,247
51376800068,dbe,155,37
51376809330,bag,85,5
51376823098,dcc,74,88
51376824850,bgf,103,150
51376833603,ded,120,41
51376847450,ece,287,92
51376850115,bef,275,142
51376865693,egc,214,5
51376901634,ddd,2,172
51376922413,bcd,253,130
51376926207,gff,51,80
51376941952,aeb,130,84
51376970355,ddg,187,5
51376979581,bba,23,39
51376982626,fbb,213,164
51377005207,bcf,254,74
51377015301,ceg,160,74
51377042718,efg,170,12
51377049328,eca,23,59
51377065250,cfg,216,265
51377104002,fdc,262,241
51377153809,ccg,43,87
51377155305,fbg,19,413
51377156673,abd,22,92
51377175332,fbc,104,5
51377188854,gfc,272,724
51377201830,bba,141,37
51377253359,deg,55,114
51377254983,dcf,4,270
51377296996,aac,187,128
51377303352,aec,76,175
51377314854,fbf,119,81
51377326083,fad,165,125
51377330244,bga,68,20
51377331358,ffa,27,63
51377338243,edb,71,234
51377354603,agd,112,39
51377377117,eea,210,38
51377394804,fce,176,159
51377401495,eca,207,55
51377420625,gca,193,102
51377424877,cce,139,219
51377435527,dcd,264,211
51377440325,agg,21,191
51377449526,egb,226,82
51377450665,fee,131,40
51377459925,bdc,51,107
51377483341,bgg,176,25
51377496725,bgc,257,34
51377513848,dgc,80,440
51377520798,dae,118,38
51377524885,gad,22,53
51377563332,cbg,196,326
51377567069,ddc,44,146
51377567103,fae,149,251
51377574092,efc,264,501
51377577693,dcf,7,259
51377622738,cfd,143,56
51377645096,bcc,37,56
51377645302,afa,110,110
51377692951,gad,222,51
51377700165,gda,30,200
51377702758,dee,147,167
51377710493,dfb,40,134
51377736697,fda,107,114
51377746886,abf,81,5
51377765040,cgb,159,56
51377788780,dde,195,127
51377796842,bgb,170,34
51377807595,gec,39,86
51377839086,bdg,94,54
51377842405,dgb,47,82
51377858780,fed,54,83
51377864010,aef,240,35
51377868905,aea,248,208
51377894222,ade,296,106
51377905175,ffc,218,61
51377908740,fca,45,108
51377935266,add,289,334
51377939255,fgb,166,254
51377939914,ege,187,41
51377949057,dbf,31,33
51377955481,aeg,254,26
51377957058,dbe,150,38
51377971983,gcd,55,454
51377979733,gfb,48,165
51377992724,bef,136,123
51377992927,cbb,205,180
51378006733,egb,156,95
51378015860,fec,76,278
51378045062,fbe,79,347
51378049418,bgg,105,25
51378087624,dcb,34,111
51378096973,dfb,204,108
51378099437,dab,184,5
51378104768,cfc,174,18
51378109695,cca,189,168
51378137204,fcf,281,200
51378148933,ggf,217,50
51378164034,bfb,138,237
51378171153,gdg,282,109
51378176683,dbf,223,29
51378190975,ada,233,36
51378205872,gbb,64,144
51378213617,fab,299,117
51378214661,cdb,189,55
51378216902,fcg,105,107
51378223361,adc,254,85
51378256327,bff,27,5
51378277729,dec,187,106
51378291491,fag,209,212
51378297744,fdf,293,98
51378306797,dfb,47,90
51378317972,acf,36,114
51378320952,gbe,213,99
51378342243,cad,275,256
51378348624,bdf,276,201
51378361215,efa,283,13
51378364864,dca,17,7
51378408977,cgd,46,73
51378424674,fec,40,316
51378445592,gff,79,79
51378457466,aab,141,127
51378472597,edf,13,134
51378481978,fcg,256,111
51378505836,abg,94,272
51378523432,dbd,79,5
51378593273,fgf,259,374
51378600170,dfd,257,180
51378666627,eeg,87,8
51378667714,efd,43,126
51378697854,cgg,104,20
51378700171,dgf,68,90
51378701970,ddd,231,141
51378702369,bcd,91,104
51378774630,fac,292,8
51378797484,bda,146,9
51378809118,gae,65,21
51378811173,dge,278,243
51378818248,fde,212,112
51378844249,fbd,109,51
51378845978,fea,255,15
51378857304,ggc,102,171
51378857536,agb,225,34
51378863237,daf,142,129
51378875392,cdf,14,162
51378882065,ged,273,150
51378887384,bde,186,194
51378892026,cad,280,250
51378895571,cag,250,43
51378901257,baa,194,42
51378901621,gce,279,98
51378901800,cbd,15,77
51378933406,eac,109,5
51378962464,bef,87,131
51378971309,fff,99,116
51378986422,bcf,123,85
51379018311,adg,84,17
51379020823,abe,33,59
51379027237,beb,275,284
51379036416,gca,22,112
51379059355,eec,101,62
51379062485,cgc,267,102
51379078345,eeb,257,10
51379098241,gga,32,32
51379116103,cec,124,8
51379124272,efe,105,148
51379158530,ece,271,77
51379159267,bca,164,27
51379162373,gea,243,256
51379167866,gad,70,56
51379204263,feb,49,35
51379205075,egg,172,261
51379227111,fcc,108,74
51379243870,cea,106,23
51379249214,gdd,163,549
51379252982,cbe,2,169
51379264039,egb,226,85
51379265882,aea,152,201
51379269535,ega,118,166
51379275571,cfc,218,17
51379292416,eaf,167,149
51379292947,afe,180,308
51379318843,geb,220,186
51379365296,fdb,11,258
51379382921,ede,289,80
51379417667,aad,79,79
51379448681,ffd,234,229
51379455271,dbg,215,185
51379487066,gdc,78,85
51379498611,def,244,196
51379565433,fbg,146,466
51379566595,fab,172,112
51379575375,ccf,267,101
51379576797,bbg,266,202
51379583393,fdb,147,268
51379583582,abf,282,5
51379595762,dge,70,213
51379623721,fgg,54,196
51379626767,gfg,266,116
51379636825,gfc,30,600
51379654494,efa,143,11
51379687705,dac,289,129
51379717164,acc,272,41
51379719864,caf,186,453
51379752247,cgd,35,70
51379756535,dac,148,109
51379815090,dfg,113,424
51379824416,gfb,6,184
51379830788,dfa,293,106
51379853711,dec,245,121
51379857862,efc,263,440
51379871469,ggg,205,14
51379897364,dff,193,156
51379905836,egb,263,70
51379911111,acc,283,39
51379922068,eae,93,21
51379927327,cef,22,125
51379965423,bdc,282,99
51379967392,bac,271,25
51379967720,dfc,224,335
51379970513,acg,2,298
51379985966,age,289,79
51379997601,aac,97,140
51380002180,dcc,6,96
51380020251,adf,146,148
51380023942,ccf,248,111
51380027863,aae,5,106
51380031677,aae,6,126
51380035373,gaa,186,109
51380047922,fbb,67,186
51380086332,bcf,176,79
51380087427,aga,164,142
51380090437,dgg,46,141
51380096213,ecd,231,101
51380105386,ecb,133,26
51380110025,feg,235,264
51380114507,dfe,295,317
51380140820,cgb,140,57
51380144303,afc,105,113
51380161563,cfe,243,285
51380179723,egb,192,66
51380203208,fce,169,143
51380226328,bbc,72,137
51380227825,egc,140,5
51380248453,caf,162,366
51380256343,cbe,220,199
51380289357,gdg,144,125
51380290665,gdb,177,265
51380308010,cgc,26,119
51380311177,abd,268,88
51380314217,ded,61,35
51380339158,fee,8,38
51380365291,ade,110,104
51380390303,bbf,45,104
51380408824,cdc,78,12
51380416034,ebb,71,70
51380428257,eef,215,87
51380452289,aed,167,265
51380456026,beg,139,15
51380468571,eab,263,37
51380477402,fag,222,226
51380486055,gaa,240,95
51380512777,faf,69,42
51380534046,beg,156,14
51380575911,bce,188,74
51380594251,ffc,102,68
51380609558,cgd,291,77
51380616707,bea,206,85
51380655381,fad,214,115
51380658529,ccc,80,155
